ID_Pedido;Fecha;Producto;Categoria;Cantidad;Precio_Unitario;Costo_Envio;Ciudad;Metodo_Pago;Satisfaccion
3816;09/02/2025;Monitor;Hardware;1;983.15;16.1;Barcelona;Efectivo;2
3817;25/06/2025;Auriculares;Accesorios;5;1112.77;45.08;Bilbao;Transferencia;3
3818;28/03/2025;Laptop;Electrónica;2;123.82;44.76;Barcelona;Tarjeta Credito;2
3819;31/08/2025;Laptop;Electrónica;3;1126.44;18.2;Málaga;Tarjeta Credito;4
3820;06/01/2025;Cámara;Fotografía;4;652.66;12.26;Valencia;Tarjeta Credito;1
3821;09/05/2025;Tablet;Electrónica;1;920.61;32.15;Bilbao;Tarjeta Credito;4
3822;22/12/2025;Monitor;Hardware;5;1005.83;11.98;Bilbao;PayPal;5
3823;10/11/2025;Laptop;Electrónica;5;691.17;21.7;Málaga;PayPal;2
3824;28/03/2025;Smartphone;Electrónica;5;1011.71;15.12;Bilbao;PayPal;5
3825;15/10/2025;Reloj Inteligente;Gadgets;3;439.34;7.47;Málaga;Transferencia;4
3826;20/07/2025;Teclado;Accesorios;5;55.56;44.62;Madrid;PayPal;2
3827;14/03/2025;Auriculares;Accesorios;5;400.94;35.6;Sevilla;Efectivo;3
3828;21/10/2025;Laptop;Electrónica;2;467.69;17.71;Bilbao;PayPal;4
3829;22/02/2025;Tablet;Electrónica;4;708.32;28.66;Málaga;Efectivo;4
3830;23/04/2025;Smartphone;Electrónica;4;1074.8;49.23;Valencia;Transferencia;5
3831;24/06/2025;Reloj Inteligente;Gadgets;5;160.58;46.26;Sevilla;Efectivo;5
3832;10/11/2025;Teclado;Accesorios;5;37.26;44.73;Bilbao;Tarjeta Credito;4
3833;27/02/2025;Smartphone;Electrónica;4;727.5;14.72;Málaga;Efectivo;2
3834;28/10/2025;Teclado;Accesorios;3;642.0;31.62;Sevilla;Transferencia;4
3835;18/05/2025;Teclado;Accesorios;1;1046.72;15.41;Barcelona;Transferencia;4
3836;19/07/2025;Auriculares;Accesorios;3;364.27;42.9;Barcelona;Efectivo;5
3837;23/11/2025;Cámara;Fotografía;2;530.49;34.53;Madrid;PayPal;3
3838;30/12/2025;Laptop;Electrónica;4;821.39;19.13;Valencia;Efectivo;1
3839;02/07/2025;Laptop;Electrónica;4;697.5;35.57;Sevilla;PayPal;3
3840;09/06/2025;Cámara;Fotografía;1;964.24;15.79;Sevilla;Tarjeta Credito;2
3841;12/08/2025;Laptop;Electrónica;5;814.69;44.21;Málaga;Transferencia;3
3842;07/04/2025;Auriculares;Accesorios;5;51.02;12.91;Sevilla;Transferencia;1
3843;14/07/2025;Smartphone;Electrónica;4;918.94;28.74;Bilbao;PayPal;2
3844;19/05/2025;Laptop;Electrónica;3;673.16;25.42;Málaga;Efectivo;2
3845;09/07/2025;Auriculares;Accesorios;5;862.17;43.68;Málaga;Efectivo;1
3846;29/12/2025;Cámara;Fotografía;1;92.81;33.21;Sevilla;Transferencia;5
3847;26/09/2025;Monitor;Hardware;4;1195.73;16.09;Málaga;PayPal;1
3848;08/09/2025;Cámara;Fotografía;4;867.31;28.02;Valencia;Transferencia;5
3849;08/01/2025;Monitor;Hardware;3;1054.77;22.5;Madrid;PayPal;5
3850;21/03/2025;Reloj Inteligente;Gadgets;1;1097.15;43.27;Bilbao;Efectivo;1
3851;30/03/2025;Tablet;Electrónica;1;605.52;28.06;Valencia;Efectivo;4
3852;21/04/2025;Laptop;Electrónica;5;468.01;34.85;Málaga;Efectivo;3
3853;25/04/2025;Cámara;Fotografía;5;443.1;44.98;Madrid;Efectivo;3
3854;06/10/2025;Monitor;Hardware;5;520.38;36.32;Barcelona;PayPal;5
3855;01/01/2025;Monitor;Hardware;5;172.42;40.16;Barcelona;Efectivo;4
3856;15/04/2025;Teclado;Accesorios;5;511.45;10.44;Bilbao;Efectivo;4
3857;07/08/2025;Auriculares;Accesorios;1;180.51;23.39;Madrid;PayPal;3
3858;11/03/2025;Teclado;Accesorios;2;93.4;23.14;Sevilla;Transferencia;3
3859;06/12/2025;Reloj Inteligente;Gadgets;4;552.02;19.13;Valencia;Efectivo;5
3860;03/08/2025;Reloj Inteligente;Gadgets;5;379.32;20.9;Barcelona;PayPal;4
3861;08/03/2025;Auriculares;Accesorios;1;840.21;15.42;Valencia;PayPal;5
3862;10/08/2025;Smartphone;Electrónica;4;1140.99;45.35;Valencia;Tarjeta Credito;3
3863;07/08/2025;Tablet;Electrónica;2;156.75;23.52;Valencia;Transferencia;3
3864;10/05/2025;Smartphone;Electrónica;1;879.73;40.93;Sevilla;Efectivo;5
3865;01/09/2025;Tablet;Electrónica;2;828.96;26.99;Madrid;Tarjeta Credito;2
3866;17/01/2025;Monitor;Hardware;1;426.93;48.58;Málaga;Tarjeta Credito;2
3867;24/11/2025;Auriculares;Accesorios;3;584.61;30.64;Málaga;PayPal;1
3868;02/12/2025;Tablet;Electrónica;5;958.92;38.21;Málaga;Transferencia;5
3869;27/04/2025;Laptop;Electrónica;4;417.0;41.35;Barcelona;Transferencia;3
3870;14/01/2025;Laptop;Electrónica;5;980.35;6.11;Valencia;Transferencia;5
3871;08/04/2025;Teclado;Accesorios;5;522.53;7.87;Barcelona;Tarjeta Credito;4
3872;10/05/2025;Monitor;Hardware;2;358.5;10.7;Madrid;Efectivo;1
3873;15/02/2025;Auriculares;Accesorios;3;1087.28;19.72;Valencia;Tarjeta Credito;2
3874;20/01/2025;Teclado;Accesorios;5;569.0;33.34;Madrid;PayPal;5
3875;29/10/2025;Smartphone;Electrónica;5;813.94;15.74;Málaga;Transferencia;1
3876;08/01/2025;Smartphone;Electrónica;1;926.89;41.75;Madrid;Efectivo;5
3877;26/08/2025;Laptop;Electrónica;5;1143.77;34.21;Sevilla;Efectivo;5
3878;14/07/2025;Smartphone;Electrónica;5;880.84;21.18;Madrid;PayPal;4
3879;15/02/2025;Reloj Inteligente;Gadgets;3;910.73;38.57;Valencia;Efectivo;2
3880;26/11/2025;Reloj Inteligente;Gadgets;3;991.18;26.93;Bilbao;Tarjeta Credito;1
3881;10/01/2025;Tablet;Electrónica;5;983.23;21.86;Valencia;Tarjeta Credito;2
3882;29/10/2025;Auriculares;Accesorios;1;366.0;44.71;Valencia;PayPal;3
3883;23/05/2025;Cámara;Fotografía;5;113.29;16.39;Madrid;Transferencia;1
3884;27/02/2025;Tablet;Electrónica;3;1013.71;9.46;Bilbao;Efectivo;1
3885;12/03/2025;Laptop;Electrónica;2;524.45;15.05;Málaga;Efectivo;2
3886;06/06/2025;Reloj Inteligente;Gadgets;2;1068.89;11.73;Barcelona;PayPal;1
3887;25/10/2025;Tablet;Electrónica;3;628.21;42.71;Bilbao;PayPal;1
3888;07/08/2025;Monitor;Hardware;1;807.86;48.83;Madrid;Transferencia;5
3889;16/07/2025;Monitor;Hardware;4;839.31;32.9;Bilbao;Tarjeta Credito;5
3890;12/09/2025;Monitor;Hardware;3;465.58;29.78;Málaga;Transferencia;2
3891;03/01/2025;Smartphone;Electrónica;1;625.7;23.12;Málaga;PayPal;4
3892;07/04/2025;Teclado;Accesorios;1;877.99;12.77;Valencia;Transferencia;1
3893;29/03/2025;Auriculares;Accesorios;1;217.72;47.81;Madrid;Tarjeta Credito;1
3894;07/09/2025;Monitor;Hardware;5;438.07;30.49;Valencia;PayPal;3
3895;22/10/2025;Cámara;Fotografía;4;446.78;5.81;Valencia;Transferencia;3
3896;29/01/2025;Monitor;Hardware;1;1023.43;11.48;Málaga;Tarjeta Credito;3
3897;31/05/2025;Laptop;Electrónica;2;888.68;20.01;Málaga;PayPal;2
3898;21/08/2025;Monitor;Hardware;3;916.89;28.01;Bilbao;Tarjeta Credito;4
3899;05/06/2025;Monitor;Hardware;5;492.06;30.95;Bilbao;Efectivo;3
3900;17/11/2025;Smartphone;Electrónica;1;298.34;5.46;Sevilla;Transferencia;1
3901;11/04/2025;Cámara;Fotografía;3;1032.09;29.57;Barcelona;Efectivo;1
3902;29/03/2025;Tablet;Electrónica;4;1180.79;26.44;Barcelona;Efectivo;3
3903;18/08/2025;Monitor;Hardware;2;564.48;46.0;Madrid;Transferencia;3
3904;09/12/2025;Monitor;Hardware;2;251.23;39.03;Sevilla;Transferencia;4
3905;22/11/2025;Monitor;Hardware;5;928.94;10.36;Sevilla;Efectivo;3
3906;12/12/2025;Teclado;Accesorios;5;575.37;25.14;Valencia;Tarjeta Credito;2
3907;29/01/2025;Teclado;Accesorios;4;734.32;10.4;Madrid;Efectivo;1
3908;19/11/2025;Teclado;Accesorios;5;34.14;12.84;Bilbao;Transferencia;3
3909;01/02/2025;Monitor;Hardware;5;575.69;26.02;Málaga;Transferencia;1
3910;11/07/2025;Smartphone;Electrónica;5;824.32;11.11;Sevilla;Efectivo;3
3911;29/06/2025;Teclado;Accesorios;5;831.5;42.47;Barcelona;PayPal;4
3912;09/03/2025;Reloj Inteligente;Gadgets;4;276.68;28.3;Bilbao;PayPal;1
3913;25/07/2025;Reloj Inteligente;Gadgets;2;530.06;36.55;Valencia;Transferencia;3
3914;01/09/2025;Cámara;Fotografía;3;645.89;44.06;Madrid;PayPal;2
3915;16/08/2025;Auriculares;Accesorios;3;568.25;39.24;Bilbao;Tarjeta Credito;2
3916;15/12/2025;Laptop;Electrónica;4;479.23;5.77;Valencia;Transferencia;1
3917;07/03/2025;Laptop;Electrónica;3;695.02;30.41;Barcelona;Efectivo;4
3918;09/09/2025;Reloj Inteligente;Gadgets;5;601.67;44.0;Barcelona;Tarjeta Credito;3
3919;26/06/2025;Auriculares;Accesorios;2;1108.24;23.35;Barcelona;Transferencia;3
3920;17/04/2025;Cámara;Fotografía;2;919.65;20.59;Valencia;Efectivo;3
3921;25/08/2025;Monitor;Hardware;1;377.52;8.72;Bilbao;PayPal;3
3922;16/06/2025;Smartphone;Electrónica;4;971.2;11.1;Sevilla;Efectivo;2
3923;01/10/2025;Reloj Inteligente;Gadgets;1;698.03;35.31;Bilbao;Tarjeta Credito;3
3924;17/06/2025;Reloj Inteligente;Gadgets;5;558.05;40.15;Bilbao;Transferencia;4
3925;16/04/2025;Reloj Inteligente;Gadgets;2;875.03;34.27;Bilbao;Tarjeta Credito;2
3926;26/05/2025;Cámara;Fotografía;4;760.72;18.4;Madrid;PayPal;5
3927;21/03/2025;Smartphone;Electrónica;3;1153.23;29.05;Málaga;Tarjeta Credito;4
3928;01/04/2025;Cámara;Fotografía;4;818.78;22.42;Valencia;PayPal;4
3929;23/04/2025;Monitor;Hardware;5;1045.1;12.79;Madrid;Transferencia;3
3930;03/02/2025;Laptop;Electrónica;2;410.85;28.91;Madrid;Efectivo;4
3931;14/04/2025;Reloj Inteligente;Gadgets;5;824.79;28.99;Sevilla;PayPal;4
3932;02/06/2025;Laptop;Electrónica;2;1051.55;30.13;Valencia;Tarjeta Credito;1
3933;21/05/2025;Auriculares;Accesorios;5;314.21;20.26;Madrid;PayPal;2
3934;06/12/2025;Teclado;Accesorios;5;1031.25;36.4;Valencia;Efectivo;1
3935;30/03/2025;Auriculares;Accesorios;1;712.9;15.48;Bilbao;Transferencia;3
3936;14/12/2025;Teclado;Accesorios;2;1098.03;31.06;Bilbao;Transferencia;5
3937;14/08/2025;Cámara;Fotografía;2;101.9;38.89;Valencia;Efectivo;5
3938;15/02/2025;Laptop;Electrónica;2;548.54;24.05;Valencia;Transferencia;2
3939;21/03/2025;Teclado;Accesorios;4;239.31;11.71;Madrid;Transferencia;5
3940;25/02/2025;Laptop;Electrónica;4;443.89;13.33;Sevilla;Tarjeta Credito;2
3941;18/07/2025;Monitor;Hardware;5;445.51;15.78;Málaga;Transferencia;2
3942;19/02/2025;Monitor;Hardware;1;95.37;23.0;Barcelona;Tarjeta Credito;3
3943;22/03/2025;Teclado;Accesorios;1;637.21;10.7;Madrid;Transferencia;2
3944;13/06/2025;Reloj Inteligente;Gadgets;4;312.28;28.63;Valencia;Tarjeta Credito;4
3945;20/06/2025;Laptop;Electrónica;1;863.0;16.07;Málaga;Efectivo;4
3946;24/09/2025;Teclado;Accesorios;4;917.16;12.74;Sevilla;Efectivo;3
3947;31/01/2025;Smartphone;Electrónica;3;785.36;19.4;Málaga;Efectivo;4
3948;03/11/2025;Teclado;Accesorios;3;59.59;15.25;Barcelona;Transferencia;2
3949;17/07/2025;Cámara;Fotografía;2;402.05;26.39;Valencia;Tarjeta Credito;2
3950;04/06/2025;Tablet;Electrónica;4;22.87;43.66;Bilbao;Transferencia;1
3951;29/05/2025;Laptop;Electrónica;3;1136.77;11.05;Barcelona;Tarjeta Credito;5
3952;04/09/2025;Reloj Inteligente;Gadgets;1;614.96;7.55;Málaga;Tarjeta Credito;4
3953;27/04/2025;Teclado;Accesorios;3;624.53;41.78;Barcelona;PayPal;4
3954;27/01/2025;Laptop;Electrónica;3;841.71;38.91;Málaga;Tarjeta Credito;5
3955;07/01/2025;Cámara;Fotografía;2;712.0;32.26;Madrid;Efectivo;3
3956;23/10/2025;Reloj Inteligente;Gadgets;5;469.42;11.92;Bilbao;Tarjeta Credito;1
3957;12/11/2025;Auriculares;Accesorios;3;35.59;12.98;Barcelona;PayPal;4
3958;29/07/2025;Smartphone;Electrónica;2;553.09;34.72;Madrid;Transferencia;4
3959;01/03/2025;Reloj Inteligente;Gadgets;4;145.88;30.86;Sevilla;Transferencia;1
3960;08/07/2025;Cámara;Fotografía;1;535.04;33.99;Barcelona;PayPal;4
3961;23/02/2025;Smartphone;Electrónica;4;1013.94;48.32;Málaga;Transferencia;4
3962;16/05/2025;Teclado;Accesorios;1;393.79;38.8;Sevilla;Transferencia;3
3963;04/10/2025;Tablet;Electrónica;2;433.49;40.96;Valencia;Transferencia;2
3964;12/09/2025;Laptop;Electrónica;5;1134.64;16.65;Málaga;Tarjeta Credito;3
3965;10/11/2025;Smartphone;Electrónica;5;956.61;40.25;Barcelona;PayPal;1
3966;17/05/2025;Laptop;Electrónica;3;388.25;20.65;Málaga;Transferencia;3
3967;13/06/2025;Cámara;Fotografía;4;326.92;12.04;Madrid;PayPal;3
3968;02/01/2025;Teclado;Accesorios;5;564.64;42.35;Valencia;Transferencia;5
3969;29/11/2025;Teclado;Accesorios;3;723.16;6.14;Valencia;Transferencia;5
3970;13/02/2025;Monitor;Hardware;1;664.07;9.97;Valencia;PayPal;2
3971;15/07/2025;Teclado;Accesorios;1;332.71;32.88;Valencia;Tarjeta Credito;4
3972;22/10/2025;Reloj Inteligente;Gadgets;2;460.44;28.19;Sevilla;Efectivo;2
3973;18/11/2025;Smartphone;Electrónica;1;99.72;33.05;Barcelona;Transferencia;5
3974;19/07/2025;Reloj Inteligente;Gadgets;2;1144.08;14.97;Madrid;Efectivo;1
3975;10/07/2025;Monitor;Hardware;3;188.54;22.19;Málaga;Efectivo;5
3976;30/01/2025;Auriculares;Accesorios;5;157.37;22.19;Sevilla;PayPal;1
3977;01/03/2025;Laptop;Electrónica;3;335.79;5.51;Madrid;Transferencia;1
3978;16/08/2025;Smartphone;Electrónica;4;1176.15;37.96;Valencia;PayPal;3
3979;16/04/2025;Auriculares;Accesorios;3;264.25;22.24;Madrid;Efectivo;4
3980;18/09/2025;Laptop;Electrónica;3;685.9;24.21;Bilbao;PayPal;3
3981;03/04/2025;Cámara;Fotografía;3;434.02;32.23;Valencia;Efectivo;1
3982;16/02/2025;Laptop;Electrónica;4;1195.92;46.18;Barcelona;PayPal;2
3983;17/02/2025;Cámara;Fotografía;4;1065.24;7.12;Valencia;Tarjeta Credito;5
3984;31/12/2025;Teclado;Accesorios;3;1053.98;17.16;Bilbao;Efectivo;2
3985;18/11/2025;Monitor;Hardware;1;208.87;21.58;Madrid;PayPal;1
3986;18/04/2025;Auriculares;Accesorios;2;239.24;26.51;Barcelona;PayPal;4
3987;07/10/2025;Tablet;Electrónica;4;723.52;6.99;Valencia;Transferencia;1
3988;23/03/2025;Smartphone;Electrónica;2;62.8;13.91;Barcelona;Transferencia;3
3989;23/11/2025;Auriculares;Accesorios;4;144.11;48.35;Valencia;PayPal;1
3990;11/12/2025;Cámara;Fotografía;1;383.3;12.18;Sevilla;Efectivo;2
3991;02/08/2025;Smartphone;Electrónica;2;1181.77;5.59;Bilbao;Transferencia;5
3992;27/08/2025;Tablet;Electrónica;5;1052.5;38.34;Málaga;Transferencia;1
3993;05/08/2025;Auriculares;Accesorios;5;302.19;10.77;Madrid;Efectivo;5
3994;28/10/2025;Laptop;Electrónica;1;35.29;34.57;Valencia;Transferencia;4
3995;23/08/2025;Monitor;Hardware;5;892.18;7.19;Valencia;Transferencia;3
3996;24/06/2025;Laptop;Electrónica;3;172.76;24.44;Bilbao;PayPal;3
3997;05/11/2025;Monitor;Hardware;2;992.51;34.64;Barcelona;Efectivo;3
3998;06/11/2025;Teclado;Accesorios;1;414.67;33.19;Barcelona;PayPal;2
3999;07/10/2025;Laptop;Electrónica;3;544.92;32.91;Sevilla;Efectivo;4
4000;19/05/2025;Smartphone;Electrónica;2;237.8;21.5;Sevilla;PayPal;4
4001;18/12/2025;Monitor;Hardware;5;250.05;41.0;Bilbao;Tarjeta Credito;1
4002;18/05/2025;Cámara;Fotografía;4;457.95;21.0;Bilbao;Transferencia;3
4003;21/10/2025;Smartphone;Electrónica;3;892.64;21.66;Barcelona;PayPal;4
4004;28/07/2025;Smartphone;Electrónica;1;668.83;18.14;Barcelona;Efectivo;3
4005;15/01/2025;Tablet;Electrónica;4;652.99;28.56;Sevilla;Tarjeta Credito;5
4006;19/06/2025;Cámara;Fotografía;2;167.54;40.29;Valencia;Efectivo;1
4007;06/02/2025;Reloj Inteligente;Gadgets;1;399.03;14.26;Bilbao;Transferencia;4
4008;15/12/2025;Monitor;Hardware;4;734.28;9.55;Barcelona;Efectivo;3
4009;06/12/2025;Smartphone;Electrónica;4;1041.06;24.33;Bilbao;Transferencia;5
4010;18/03/2025;Tablet;Electrónica;4;1147.72;21.1;Madrid;Tarjeta Credito;4
4011;03/02/2025;Cámara;Fotografía;1;857.8;49.62;Barcelona;Efectivo;3
4012;06/01/2025;Tablet;Electrónica;1;75.83;29.01;Barcelona;Transferencia;2
4013;18/12/2025;Smartphone;Electrónica;4;245.14;13.92;Sevilla;Tarjeta Credito;1
4014;08/12/2025;Smartphone;Electrónica;5;1055.32;45.92;Valencia;Transferencia;4
4015;11/11/2025;Laptop;Electrónica;1;941.23;36.44;Barcelona;Tarjeta Credito;5
4016;18/03/2025;Teclado;Accesorios;3;290.27;24.04;Sevilla;Transferencia;3
4017;19/08/2025;Cámara;Fotografía;1;726.33;16.97;Barcelona;Transferencia;2
4018;25/07/2025;Tablet;Electrónica;2;356.04;45.34;Sevilla;Transferencia;5
4019;30/06/2025;Tablet;Electrónica;3;752.19;17.04;Bilbao;PayPal;5
4020;17/12/2025;Auriculares;Accesorios;2;832.64;36.22;Valencia;Efectivo;3
4021;01/07/2025;Auriculares;Accesorios;2;196.29;18.85;Valencia;Transferencia;5
4022;08/12/2025;Teclado;Accesorios;4;757.7;22.91;Bilbao;Transferencia;2
4023;14/09/2025;Reloj Inteligente;Gadgets;2;132.99;10.38;Madrid;PayPal;3
4024;23/06/2025;Monitor;Hardware;5;677.25;13.62;Madrid;Tarjeta Credito;1
4025;28/11/2025;Cámara;Fotografía;1;575.24;36.31;Barcelona;Tarjeta Credito;1
4026;30/09/2025;Tablet;Electrónica;3;583.78;17.8;Madrid;Efectivo;4
4027;05/11/2025;Smartphone;Electrónica;3;494.21;17.12;Valencia;Efectivo;1
4028;24/04/2025;Tablet;Electrónica;4;1105.22;45.26;Valencia;Efectivo;1
4029;15/08/2025;Laptop;Electrónica;2;567.71;15.55;Madrid;Efectivo;2
4030;13/11/2025;Cámara;Fotografía;4;664.55;7.62;Valencia;Efectivo;1
4031;16/01/2025;Tablet;Electrónica;1;221.21;17.57;Málaga;Efectivo;1
4032;05/11/2025;Tablet;Electrónica;1;552.72;26.57;Sevilla;PayPal;1
4033;18/10/2025;Laptop;Electrónica;4;354.9;5.68;Valencia;Transferencia;2
4034;28/04/2025;Laptop;Electrónica;5;419.86;40.51;Valencia;Efectivo;1
4035;10/03/2025;Teclado;Accesorios;4;407.71;21.26;Málaga;PayPal;2
4036;04/01/2025;Smartphone;Electrónica;2;496.87;33.38;Sevilla;PayPal;3
4037;15/12/2025;Reloj Inteligente;Gadgets;1;811.1;7.79;Málaga;Transferencia;2
4038;06/12/2025;Smartphone;Electrónica;4;1037.38;36.27;Málaga;Transferencia;4
4039;01/01/2025;Teclado;Accesorios;1;278.62;9.24;Valencia;Efectivo;4
4040;16/03/2025;Teclado;Accesorios;2;1175.25;12.95;Valencia;PayPal;1
4041;29/04/2025;Reloj Inteligente;Gadgets;1;1171.38;9.65;Valencia;Tarjeta Credito;3
4042;23/12/2025;Cámara;Fotografía;5;1059.72;12.0;Barcelona;Transferencia;5
4043;18/02/2025;Teclado;Accesorios;2;1190.48;12.57;Valencia;Transferencia;5
4044;15/09/2025;Laptop;Electrónica;3;438.62;47.23;Barcelona;Transferencia;4
4045;05/08/2025;Cámara;Fotografía;4;140.03;35.97;Málaga;Transferencia;4
4046;03/04/2025;Cámara;Fotografía;2;655.62;42.18;Sevilla;PayPal;4
4047;30/06/2025;Laptop;Electrónica;5;1132.52;29.47;Valencia;Efectivo;4
4048;15/11/2025;Monitor;Hardware;3;323.26;33.51;Barcelona;Tarjeta Credito;1
4049;30/11/2025;Monitor;Hardware;1;1057.81;35.65;Sevilla;Transferencia;2
4050;25/07/2025;Auriculares;Accesorios;5;92.17;22.5;Barcelona;Transferencia;1
4051;18/08/2025;Laptop;Electrónica;5;155.3;46.88;Sevilla;Tarjeta Credito;1
4052;10/12/2025;Smartphone;Electrónica;2;554.2;22.5;Barcelona;Tarjeta Credito;1
4053;28/03/2025;Auriculares;Accesorios;2;536.51;42.09;Bilbao;Tarjeta Credito;2
4054;01/11/2025;Laptop;Electrónica;1;141.28;35.48;Bilbao;Tarjeta Credito;5
4055;02/03/2025;Tablet;Electrónica;4;1179.41;39.69;Madrid;Transferencia;5
4056;12/12/2025;Monitor;Hardware;4;474.79;9.21;Sevilla;Efectivo;3
4057;03/05/2025;Laptop;Electrónica;5;965.53;30.07;Valencia;Tarjeta Credito;5
4058;02/12/2025;Reloj Inteligente;Gadgets;3;473.52;14.77;Málaga;Tarjeta Credito;5
4059;08/07/2025;Laptop;Electrónica;3;356.21;46.83;Valencia;PayPal;1
4060;25/10/2025;Laptop;Electrónica;3;192.26;30.63;Madrid;PayPal;4
4061;05/12/2025;Monitor;Hardware;3;970.1;16.48;Barcelona;PayPal;2
4062;21/12/2025;Auriculares;Accesorios;1;639.9;12.25;Sevilla;Transferencia;3
4063;06/09/2025;Monitor;Hardware;1;165.16;31.59;Madrid;Transferencia;3
4064;05/11/2025;Auriculares;Accesorios;4;646.92;41.36;Madrid;PayPal;3
4065;08/01/2025;Monitor;Hardware;1;207.81;41.06;Sevilla;Tarjeta Credito;4
4066;19/12/2025;Monitor;Hardware;2;388.31;17.34;Málaga;PayPal;5
4067;19/05/2025;Monitor;Hardware;1;990.31;34.84;Bilbao;Transferencia;2
4068;09/12/2025;Laptop;Electrónica;4;986.36;32.28;Madrid;Efectivo;3
4069;14/01/2025;Smartphone;Electrónica;2;287.09;30.4;Barcelona;Efectivo;3
4070;09/06/2025;Teclado;Accesorios;1;968.52;26.09;Málaga;Tarjeta Credito;1
4071;14/08/2025;Reloj Inteligente;Gadgets;1;319.01;13.62;Sevilla;PayPal;5
4072;14/05/2025;Reloj Inteligente;Gadgets;2;207.94;26.81;Sevilla;Tarjeta Credito;4
4073;16/10/2025;Reloj Inteligente;Gadgets;4;98.22;13.68;Madrid;Efectivo;4
4074;19/04/2025;Tablet;Electrónica;3;747.61;35.25;Madrid;PayPal;4
4075;18/01/2025;Reloj Inteligente;Gadgets;1;106.68;43.1;Sevilla;Efectivo;3
4076;10/09/2025;Laptop;Electrónica;2;995.2;21.34;Barcelona;Transferencia;4
4077;02/10/2025;Auriculares;Accesorios;4;856.6;7.86;Madrid;Efectivo;4
4078;23/05/2025;Monitor;Hardware;1;23.77;17.76;Sevilla;Efectivo;2
4079;06/10/2025;Smartphone;Electrónica;3;620.83;44.26;Málaga;PayPal;4
4080;10/03/2025;Reloj Inteligente;Gadgets;5;1173.14;23.85;Sevilla;Transferencia;4
4081;08/06/2025;Laptop;Electrónica;4;1091.28;7.88;Sevilla;PayPal;3
4082;20/11/2025;Teclado;Accesorios;4;1174.99;46.83;Valencia;Efectivo;1
4083;27/12/2025;Tablet;Electrónica;2;408.16;15.35;Málaga;Tarjeta Credito;4
4084;01/04/2025;Cámara;Fotografía;2;673.81;40.55;Bilbao;Tarjeta Credito;2
4085;01/08/2025;Auriculares;Accesorios;4;564.19;34.2;Málaga;Transferencia;1
4086;02/09/2025;Auriculares;Accesorios;2;248.45;25.32;Sevilla;Transferencia;4
4087;21/01/2025;Laptop;Electrónica;3;818.69;19.25;Bilbao;Efectivo;1
4088;07/09/2025;Reloj Inteligente;Gadgets;1;1046.35;6.69;Málaga;Efectivo;5
4089;23/02/2025;Reloj Inteligente;Gadgets;5;523.44;19.9;Málaga;Transferencia;5
4090;24/05/2025;Tablet;Electrónica;2;1121.28;28.31;Madrid;PayPal;5
4091;02/07/2025;Reloj Inteligente;Gadgets;2;238.05;12.85;Sevilla;Tarjeta Credito;2
4092;23/09/2025;Tablet;Electrónica;4;802.54;16.54;Málaga;PayPal;1
4093;15/04/2025;Reloj Inteligente;Gadgets;5;417.02;36.33;Bilbao;Transferencia;2
4094;26/09/2025;Cámara;Fotografía;1;309.24;48.05;Bilbao;Transferencia;3
4095;19/07/2025;Auriculares;Accesorios;1;662.01;43.69;Valencia;Efectivo;3
4096;31/08/2025;Teclado;Accesorios;5;672.14;38.85;Barcelona;PayPal;3
4097;23/03/2025;Auriculares;Accesorios;4;975.82;33.55;Valencia;Tarjeta Credito;2
4098;01/11/2025;Reloj Inteligente;Gadgets;3;875.68;18.14;Bilbao;PayPal;2
4099;17/04/2025;Reloj Inteligente;Gadgets;5;623.65;20.39;Bilbao;PayPal;3
4100;23/09/2025;Smartphone;Electrónica;4;993.29;36.67;Sevilla;Transferencia;1
4101;20/04/2025;Auriculares;Accesorios;1;387.27;9.04;Sevilla;Efectivo;2
4102;06/04/2025;Teclado;Accesorios;4;675.96;30.71;Barcelona;Tarjeta Credito;1
4103;31/01/2025;Tablet;Electrónica;1;587.93;38.36;Madrid;Tarjeta Credito;3
4104;17/06/2025;Reloj Inteligente;Gadgets;5;629.18;34.83;Madrid;Efectivo;5
4105;19/09/2025;Smartphone;Electrónica;1;43.79;14.44;Valencia;Efectivo;5
4106;08/07/2025;Laptop;Electrónica;3;173.31;30.72;Bilbao;Efectivo;4
4107;05/09/2025;Smartphone;Electrónica;2;726.88;14.84;Barcelona;PayPal;2
4108;06/12/2025;Smartphone;Electrónica;1;385.26;16.23;Bilbao;Efectivo;5
4109;01/11/2025;Laptop;Electrónica;5;943.67;27.3;Bilbao;Tarjeta Credito;2
4110;30/06/2025;Tablet;Electrónica;5;464.42;11.31;Valencia;Transferencia;2
4111;01/11/2025;Cámara;Fotografía;4;1051.68;29.87;Barcelona;PayPal;4
4112;26/12/2025;Reloj Inteligente;Gadgets;4;192.96;40.73;Bilbao;PayPal;3
4113;02/03/2025;Auriculares;Accesorios;5;394.49;34.49;Bilbao;PayPal;2
4114;29/03/2025;Monitor;Hardware;5;942.39;39.14;Málaga;PayPal;2
4115;10/04/2025;Laptop;Electrónica;3;644.76;25.14;Sevilla;Efectivo;5
4116;12/01/2025;Teclado;Accesorios;3;1121.74;49.87;Bilbao;Efectivo;1
4117;16/02/2025;Cámara;Fotografía;4;471.31;17.44;Madrid;PayPal;5
4118;12/01/2025;Tablet;Electrónica;3;761.09;5.64;Sevilla;Efectivo;3
